Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:07:56.544Z,cee31be7-6b71-42ee-938f-c1fe4f30ed6b,2017-01-01T00:08:59.856Z,2017-01-01T00:16:00.144Z,2,0a38f434-5846-48b2-9cb6-75afd9c217d3
2017-01-01T00:06:17.592Z,4a0e6548-37ab-453e-ad75-2275208a9baf,2017-01-01T00:12:01.344Z,2017-01-01T00:23:00.960Z,1,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:12:19.080Z,06ad12a0-1787-4317-90da-565fd4fc1e58,2017-01-01T00:16:45.288Z,2017-01-01T00:23:32.592Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:01:45.024Z,670364c2-e325-4884-bcb5-0a6b74f16054,2017-01-01T00:04:59.928Z,2017-01-01T00:27:24.744Z,3,0a38f434-5846-48b2-9cb6-75afd9c217d2
2017-01-01T00:13:57.912Z,66002c86-817a-42ff-b59f-39c3b3921050,2017-01-01T00:18:43.632Z,2017-01-01T00:28:14.784Z,1,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:16:50.928Z,15f0eb51-af40-41ad-b045-4b94d22164b1,2017-01-01T00:25:13.344Z,2017-01-01T00:43:14.448Z,1,0a38f434-5846-48b2-9cb6-75afd9c217d4
2017-01-01T00:36:14.160Z,ca869839-43b5-4ee2-875a-35fc4c8641f1,2017-01-01T00:36:46.704Z,2017-01-01T00:46:33.912Z,5,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:05:02.592Z,bef40ba3-f903-44d6-9b82-199952467917,2017-01-01T00:06:21.960Z,2017-01-01T00:49:49.920Z,1,8919b741-eee9-4d96-8649-d5aa95c29a49
2017-01-01T00:35:00.024Z,93ed668d-9ca6-40d2-9bfb-7dcd22376e8a,2017-01-01T00:41:56.952Z,2017-01-01T00:53:25.560Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:39:31.536Z,32eabe57-a8b8-45d1-951d-bdea0d018405,2017-01-01T00:44:38.184Z,2017-01-01T00:53:25.560Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:19:44.496Z,4867c8fe-ffb2-435c-984a-08b97b38f03b,2017-01-01T00:20:47.424Z,2017-01-01T00:54:01.776Z,4,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:55:38.160Z,dbbc8aa8-43b3-49b0-91d3-21edbea42188,2017-01-01T00:56:50.376Z,2017-01-01T01:00:24.720Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
