Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:18:49.848Z,6f766284-8155-4c46-a3e9-c28f5698659d,2017-01-01T00:27:16.224Z,2017-01-01T00:32:07.272Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:04:56.016Z,2f2b169b-de10-4e1d-807a-4d744d6cc1b6,2017-01-01T00:06:03.504Z,2017-01-01T00:34:18.096Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:09:50.328Z,967503c2-7df6-406f-a99e-d4e9041a03d0,2017-01-01T00:14:00.888Z,2017-01-01T00:36:48.864Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:26.232Z,f1c0869b-c9f4-41e0-814a-474bba587134,2017-01-01T00:02:55.656Z,2017-01-01T00:36:48.864Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:28:13.800Z,7de1a978-62a0-4b9d-a6e4-60f101056ad4,2017-01-01T00:29:59.424Z,2017-01-01T00:40:13.848Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:32:43.584Z,60b130d9-18b9-42b1-9d93-a6682c31e6d6,2017-01-01T00:40:14.208Z,2017-01-01T00:41:43.800Z,4,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:14:20.016Z,0c6377ff-7bfe-415b-bcd7-e450c3b2adfd,2017-01-01T00:22:26.664Z,2017-01-01T00:49:03.912Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:23:19.536Z,6076d44b-d8bc-484c-81e5-0348dda01811,2017-01-01T00:43:13.512Z,2017-01-01T00:56:45.096Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:37:13.344Z,75e9eacf-54b8-41d9-83a2-8905cac3249d,2017-01-01T01:02:24.816Z,2017-01-01T01:07:19.944Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:55:37.032Z,e546f4c5-de7b-49fd-9c4e-3cdd2222fa79,2017-01-01T01:00:10.056Z,2017-01-01T01:09:10.152Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:41:43.032Z,1c8cc593-985b-42a2-9def-0270a8c605b2,2017-01-01T00:56:45.504Z,2017-01-01T01:10:35.784Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:46:37.560Z,1185614e-6286-4df3-bef1-48fb58885926,2017-01-01T01:12:22.056Z,2017-01-01T01:23:00.864Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
