Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:05:22.584Z,6caa0f56-d2e4-493e-9f72-98324c556212,2017-01-01T00:05:37.584Z,2017-01-01T00:07:07.248Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:03:19.056Z,0f86a168-31b3-427a-8708-e0b63356b03b,2017-01-01T00:08:57.600Z,2017-01-01T00:17:57.504Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:06:36.528Z,0c36eabd-2033-4a08-b457-90bd97fe6712,2017-01-01T00:08:24.912Z,2017-01-01T00:23:11.856Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:04:33.144Z,c9cd9c40-8ad8-4816-bd0c-53f06ce248ce,2017-01-01T00:07:07.656Z,2017-01-01T00:26:32.544Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:12:46.872Z,0f3628b8-5a14-47c7-8257-41c0e18b142d,2017-01-01T00:19:15.144Z,2017-01-01T00:29:04.368Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:14:50.232Z,1cfd6b63-0846-40c0-965f-9131788b729f,2017-01-01T00:24:49.872Z,2017-01-01T00:29:37.248Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:20:10.896Z,9c9a2861-d53f-4ca4-83dc-dbe99854e656,2017-01-01T00:33:30.936Z,2017-01-01T00:39:14.112Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:01:15.408Z,89a9ce76-67ed-416d-9097-d73779964db7,2017-01-01T00:12:26.880Z,2017-01-01T00:41:41.232Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:13:36.288Z,83cfc674-699e-4b34-850c-914502225bb1,2017-01-01T00:24:49.872Z,2017-01-01T00:45:13.944Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:00:25.968Z,c678636b-4aaa-4214-9000-4a9bae632f0e,2017-01-01T00:12:26.304Z,2017-01-01T00:46:43.560Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:26:21.168Z,e4f42daa-0bb2-44c4-aa4f-3d72c50c5e0e,2017-01-01T00:39:14.664Z,2017-01-01T00:50:20.760Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:31:17.328Z,9da5e6ed-dce6-4fc4-a255-524ebdd23289,2017-01-01T00:48:01.392Z,2017-01-01T00:55:27.888Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:16:53.640Z,1d5fc639-82d9-4681-a6d7-dbd2e371d8e7,2017-01-01T00:17:57.984Z,2017-01-01T00:55:27.888Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:36:37.704Z,4b021628-77c6-49e2-8228-13fc92871518,2017-01-01T00:52:08.088Z,2017-01-01T00:55:27.888Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:18:56.976Z,9ce65ae3-297b-4ab9-98a5-17b832833c0e,2017-01-01T00:45:14.112Z,2017-01-01T00:58:32.160Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:37:27.240Z,611042cd-e0d9-4231-8970-e63e056248d8,2017-01-01T00:55:28.776Z,2017-01-01T00:58:56.520Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:11:57.432Z,439d70f7-af46-486b-844b-08fbba829b58,2017-01-01T00:21:46.272Z,2017-01-01T00:58:56.520Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:32:31.272Z,a1ff8ce5-a3cb-4351-b67c-3d5c4fba6783,2017-01-01T00:49:02.712Z,2017-01-01T00:58:56.520Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:23:03.672Z,22267682-a0f0-481e-a9c1-5225cfce3faa,2017-01-01T00:31:08.136Z,2017-01-01T01:01:20.616Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:29:13.968Z,ee859bfa-f9fe-49f1-87f2-46c8e10d4bb0,2017-01-01T00:41:42.624Z,2017-01-01T01:03:31.848Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:24:17.592Z,7e21f64f-d513-4405-9319-178b41e98be2,2017-01-01T00:32:09.312Z,2017-01-01T01:04:45.912Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:17:43.008Z,496865bf-9894-41e9-9c0c-cbae0607cb84,2017-01-01T00:34:23.952Z,2017-01-01T01:04:45.912Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
