Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:16:31.728Z,e452a24f-792f-4bab-90af-6e2abf9be74a,2017-01-01T00:17:37.968Z,2017-01-01T00:40:02.256Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:31:21.168Z,042ba04a-7031-4e66-9b44-7f795499f685,2017-01-01T00:32:57.744Z,2017-01-01T00:54:10.320Z,3,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:38:46.224Z,df7b501f-8dec-468d-b864-dce7965c459b,2017-01-01T00:39:59.280Z,2017-01-01T00:49:13.296Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:14:03.936Z,c5cf69d9-9d6f-4d75-8175-bc8e1cf1a45b,2017-01-01T00:20:45.744Z,2017-01-01T00:49:55.680Z,2,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-01-01T00:27:14.064Z,14dca541-3344-46b1-a53e-ef15da63212c,2017-01-01T00:28:01.632Z,2017-01-01T00:51:41.040Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:20:39.024Z,c70e11e1-c011-4562-af3b-2d1b9a526787,2017-01-01T00:22:46.944Z,2017-01-01T01:00:58.272Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:25:35.136Z,e8df9b32-5f8d-45ec-8c33-3215bb43f20f,2017-01-01T00:35:41.472Z,2017-01-01T01:02:51.840Z,4,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:53:38.976Z,6b9f2cea-4446-4b48-9fc0-9ca170e732d3,2017-01-01T00:57:47.616Z,2017-01-01T01:03:48.864Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:33:49.104Z,f901cb0e-a039-402a-bf44-fd8b6d4bb688,2017-01-01T00:44:57.888Z,2017-01-01T01:08:53.568Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:36:17.376Z,f0b93a34-f395-47cb-99cc-7b92cb1b9eaf,2017-01-01T00:40:34.704Z,2017-01-01T01:12:01.536Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:18:59.616Z,34bea7d6-9c86-41b7-bea1-eb5936ebc0e7,2017-01-01T00:37:35.952Z,2017-01-01T01:14:56.544Z,1,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-01-01T00:40:25.248Z,4f89f1ed-755b-48c9-886c-a0b4fb977eeb,2017-01-01T00:56:32.208Z,2017-01-01T01:19:57.600Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T00:47:51.072Z,c88d90a2-f21a-4067-96f3-03d6ce20e9de,2017-01-01T01:02:11.184Z,2017-01-01T01:21:59.184Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:42:54.912Z,0f685984-35f0-40fd-acf2-354f86548ea2,2017-01-01T00:49:57.216Z,2017-01-01T01:26:09.936Z,1,8919b741-eee9-4d96-8649-d5aa95c29a48
2017-01-01T00:49:31.536Z,9e064574-1f40-4f3b-9ab4-d8b25a81e837,2017-01-01T00:56:32.208Z,2017-01-01T01:31:37.584Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
