Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:12:24.960Z,0f3628b8-5a14-47c7-8257-41c0e18b142d,2017-01-01T00:20:55.512Z,2017-01-01T00:31:53.136Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:09:56.760Z,199af2c5-1162-4e32-afcd-6643c5663cea,2017-01-01T00:10:58.608Z,2017-01-01T00:37:23.856Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:13:39.024Z,83cfc674-699e-4b34-850c-914502225bb1,2017-01-01T00:21:39.576Z,2017-01-01T00:40:38.808Z,3,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:31:21.768Z,9da5e6ed-dce6-4fc4-a255-524ebdd23289,2017-01-01T00:43:30.744Z,2017-01-01T00:49:58.992Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:36:43.152Z,4b021628-77c6-49e2-8228-13fc92871518,2017-01-01T00:46:47.784Z,2017-01-01T00:49:59.016Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:10:46.200Z,60bce944-a4c9-48f0-aa03-384d01bf751b,2017-01-01T00:14:42.888Z,2017-01-01T00:49:59.016Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:21:04.032Z,c0c5d9a3-b0fd-40bb-9bec-cd31d6b67b21,2017-01-01T00:23:35.736Z,2017-01-01T00:49:59.016Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:11:59.928Z,439d70f7-af46-486b-844b-08fbba829b58,2017-01-01T00:19:05.112Z,2017-01-01T00:53:19.824Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:37:32.616Z,611042cd-e0d9-4231-8970-e63e056248d8,2017-01-01T00:50:02.400Z,2017-01-01T00:53:19.800Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:32:35.712Z,a1ff8ce5-a3cb-4351-b67c-3d5c4fba6783,2017-01-01T00:44:28.872Z,2017-01-01T00:53:19.824Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:20:14.568Z,9c9a2861-d53f-4ca4-83dc-dbe99854e656,2017-01-01T00:46:47.736Z,2017-01-01T00:53:51.216Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:40:25.920Z,f9b619a0-ead9-4ea3-adf0-3e8333311d86,2017-01-01T00:43:31.320Z,2017-01-01T00:55:46.680Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:18:59.904Z,9ce65ae3-297b-4ab9-98a5-17b832833c0e,2017-01-01T00:39:53.208Z,2017-01-01T00:55:46.680Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:15:42.648Z,c64b7e38-43cc-4011-b0fa-362ae3d15e01,2017-01-01T00:31:53.400Z,2017-01-01T00:55:46.704Z,3,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:27:15.024Z,50d4838f-a01b-4b50-8f26-86d7e3812f78,2017-01-01T00:28:26.664Z,2017-01-01T00:56:31.488Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:38:46.488Z,5c9e9c41-9da4-45c5-8ed6-66e27ba21d19,2017-01-01T00:50:02.400Z,2017-01-01T00:56:35.592Z,2,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:33:25.848Z,75252182-430d-4017-8371-70db0f9ae707,2017-01-01T00:49:59.112Z,2017-01-01T00:59:53.520Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:26:00.336Z,e4f42daa-0bb2-44c4-aa4f-3d72c50c5e0e,2017-01-01T00:53:51.840Z,2017-01-01T01:04:29.688Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:29:18.384Z,ee859bfa-f9fe-49f1-87f2-46c8e10d4bb0,2017-01-01T00:37:25.680Z,2017-01-01T00:58:39.240Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:16:56.592Z,1d5fc639-82d9-4681-a6d7-dbd2e371d8e7,2017-01-01T00:19:41.976Z,2017-01-01T00:58:52.056Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:28:04.440Z,d470df0c-6696-4437-a3a7-2fbed2bb092b,2017-01-01T00:37:41.256Z,2017-01-01T00:59:53.520Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:51:08.304Z,2720066a-3156-4041-9b74-ea2bad78eece,2017-01-01T00:54:25.296Z,2017-01-01T00:59:54.288Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
