Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T00:03:18.648Z,ccc1cf61-3586-40e6-9811-e4a67cdd44e4,2017-01-01T00:07:28.368Z,2017-01-01T00:17:49.872Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:00:26.784Z,5f3c0fff-636b-4f54-878f-dba986c649dc,2017-01-01T00:04:40.776Z,2017-01-01T00:17:49.896Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:09:27.264Z,5bdaa5d7-15a9-45e4-bdfd-2e34adfd70d6,2017-01-01T00:13:19.512Z,2017-01-01T00:23:18.456Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T00:15:35.736Z,12ab996e-6afb-49f9-9fb8-263f785cccc9,2017-01-01T00:22:00.432Z,2017-01-01T00:33:05.712Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:18:03.192Z,2082bc8d-6396-4127-a4fd-cb2e75ed971b,2017-01-01T00:28:15.648Z,2017-01-01T00:33:59.952Z,2,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:12:19.296Z,5f06b5d7-4185-4eef-bf56-4fc621587fe5,2017-01-01T00:20:08.400Z,2017-01-01T00:36:13.824Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:06:10.488Z,11c66db4-fd6f-492b-abfc-ec6789c0f4d1,2017-01-01T00:15:14.592Z,2017-01-01T00:42:22.992Z,3,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:24:11.400Z,901bc514-99e3-4162-9d1c-9455c8961c62,2017-01-01T00:26:29.496Z,2017-01-01T00:58:20.760Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T00:48:20.016Z,f6a04227-bb78-4744-afff-165565b5c2a5,2017-01-01T01:00:20.880Z,2017-01-01T01:04:28.104Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
2017-01-01T00:21:19.392Z,c178b51d-b145-4236-9abe-f06982763e67,2017-01-01T00:30:55.488Z,2017-01-01T01:04:19.560Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T00:27:27.984Z,1042b06b-4dfe-4350-b62e-6f7c763d0b5c,2017-01-01T00:38:49.152Z,2017-01-01T01:05:49.680Z,1,4bf166af-9eeb-432a-bad5-4b93b827ac56
